tick,territory_id,owner_id,unrest,equilibrium,conquest_shock,base,compat_pressure,distance_pressure,infra_bonus,overexpansion,rapid_expansion,is_in_revolt,compat_total
3,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
3,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
3,nicaragua,nation_nicaragua,0.005420,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
3,costa_rica,nation_costa_rica,0.005420,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
3,panama,,0.000000,0.000000,0.000000,,,,,,,0,
4,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
4,guatemala,nation_guatemala,0.012037,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
4,belize,,0.000000,0.000000,0.000000,,,,,,,0,
4,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
4,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
4,nicaragua,nation_nicaragua,0.006878,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
4,costa_rica,nation_costa_rica,0.006878,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
4,panama,,0.000000,0.000000,0.000000,,,,,,,0,
5,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
5,guatemala,nation_guatemala,0.014333,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,belize,,0.000000,0.000000,0.000000,,,,,,,0,
5,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
5,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
5,nicaragua,nation_nicaragua,0.008190,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,costa_rica,nation_costa_rica,0.008190,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,panama,,0.000000,0.000000,0.000000,,,,,,,0,
6,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
6,guatemala,nation_guatemala,0.016400,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,belize,,0.000000,0.000000,0.000000,,,,,,,0,
6,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
6,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
6,nicaragua,nation_nicaragua,0.009371,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,costa_rica,nation_costa_rica,0.009371,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,panama,,0.000000,0.000000,0.000000,,,,,,,0,
7,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
7,guatemala,nation_guatemala,0.018260,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,belize,,0.000000,0.000000,0.000000,,,,,,,0,
7,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
7,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
7,nicaragua,nation_nicaragua,0.010434,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,costa_rica,nation_costa_rica,0.010434,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,panama,,0.000000,0.000000,0.000000,,,,,,,0,
8,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
8,guatemala,nation_guatemala,0.019934,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,belize,,0.000000,0.000000,0.000000,,,,,,,0,
8,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
8,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
8,nicaragua,nation_nicaragua,0.011391,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,costa_rica,nation_costa_rica,0.011391,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,panama,,0.000000,0.000000,0.000000,,,,,,,0,
9,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
9,guatemala,nation_guatemala,0.021440,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,belize,,0.000000,0.000000,0.000000,,,,,,,0,
9,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
9,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
9,nicaragua,nation_nicaragua,0.012252,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,costa_rica,nation_costa_rica,0.012252,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,panama,,0.000000,0.000000,0.000000,,,,,,,0,
10,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
10,guatemala,nation_guatemala,0.022796,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,belize,,0.000000,0.000000,0.000000,,,,,,,0,
10,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
10,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
10,nicaragua,nation_nicaragua,0.013026,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,costa_rica,nation_costa_rica,0.013026,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,panama,,0.000000,0.000000,0.000000,,,,,,,0,
11,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
11,guatemala,nation_guatemala,0.024017,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
11,belize,,0.000000,0.000000,0.000000,,,,,,,0,
11,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
11,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
11,nicaragua,nation_nicaragua,0.013724,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
11,costa_rica,nation_costa_rica,0.013724,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
11,panama,,0.000000,0.000000,0.000000,,,,,,,0,
12,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
12,guatemala,nation_guatemala,0.027115,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
12,belize,,0.000000,0.000000,0.000000,,,,,,,0,
12,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
12,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
12,nicaragua,nation_nicaragua,0.016351,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
12,costa_rica,nation_costa_rica,0.014351,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
12,panama,,0.000000,0.000000,0.000000,,,,,,,0,
13,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
13,guatemala,nation_guatemala,0.029903,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
13,belize,,0.000000,0.000000,0.000000,,,,,,,0,
13,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
13,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
13,nicaragua,nation_nicaragua,0.016716,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
13,costa_rica,nation_costa_rica,0.014916,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
13,panama,,0.000000,0.000000,0.000000,,,,,,,0,
14,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
14,guatemala,nation_guatemala,0.032413,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,belize,,0.000000,0.000000,0.000000,,,,,,,0,
14,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
14,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
14,nicaragua,nation_nicaragua,0.017045,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,costa_rica,nation_costa_rica,0.015425,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,panama,,0.000000,0.000000,0.000000,,,,,,,0,
15,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
15,guatemala,nation_guatemala,0.034672,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
15,belize,,0.000000,0.000000,0.000000,,,,,,,0,
15,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
15,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
15,nicaragua,nation_nicaragua,0.017340,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
15,costa_rica,nation_costa_rica,0.015882,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
15,panama,,0.000000,0.000000,0.000000,,,,,,,0,
16,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
16,guatemala,nation_guatemala,0.036705,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
16,belize,,0.000000,0.000000,0.000000,,,,,,,0,
16,honduras,,0.000000,0.000000,0.000000,,,,,,,0,
16,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
16,nicaragua,nation_nicaragua,0.017606,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
16,costa_rica,nation_costa_rica,0.016294,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
16,panama,,0.000000,0.000000,0.000000,,,,,,,0,
